total loss, value loss, policy loss, Agent wins, Heuristic wins, Ties
0.1605623960494995, 0.15835177898406982, 0.0022106096148490906, 0, 10, 10
0.16092707216739655, 0.15685079991817474, 0.004076274111866951, 0, 10, 10
0.1639450192451477, 0.13391591608524323, 0.03002910502254963, 0, 10, 10
0.2265661060810089, 0.1967606544494629, 0.029805457219481468, 0, 10, 10
0.21809756755828857, 0.19014665484428406, 0.02795090526342392, 0, 10, 10
0.21075551211833954, 0.20966830849647522, 0.0010872086277231574, 0, 10, 10
0.19090265035629272, 0.18919238448143005, 0.0017102649435400963, 0, 10, 10
0.18731307983398438, 0.186161071062088, 0.0011520111002027988, 0, 10, 10
0.1793234646320343, 0.1742423176765442, 0.005081146024167538, 0, 10, 10
0.22456984221935272, 0.22200609743595123, 0.0025637473445385695, 0, 10, 10
0.22667275369167328, 0.22368557751178741, 0.002987175714224577, 0, 10, 10
0.22192144393920898, 0.22032105922698975, 0.0016003918135538697, 0, 10, 10
0.17960360646247864, 0.17749029397964478, 0.0021133138798177242, 0, 10, 10
0.15951523184776306, 0.15792667865753174, 0.0015885480679571629, 0, 10, 10
0.1506810039281845, 0.14900894463062286, 0.0016720604617148638, 0, 10, 10
0.16232573986053467, 0.16121970117092133, 0.0011060417164117098, 0, 10, 10
0.19513534009456635, 0.19441574811935425, 0.000719596107956022, 0, 10, 10
0.2203502357006073, 0.21952128410339355, 0.0008289461256936193, 0, 10, 10
0.23168371617794037, 0.2306079864501953, 0.0010757320560514927, 0, 10, 10
0.20827974379062653, 0.20536938309669495, 0.002910367911681533, 0, 10, 10
0.17878562211990356, 0.17133450508117676, 0.00745112169533968, 0, 10, 10
0.16961227357387543, 0.16454632580280304, 0.005065948702394962, 0, 10, 10
0.15422101318836212, 0.14723628759384155, 0.006984722334891558, 0, 10, 10
0.14017316699028015, 0.1364705115556717, 0.003702655201777816, 0, 10, 10
0.11471191048622131, 0.11336633563041687, 0.0013455781154334545, 0, 10, 10
0.17459958791732788, 0.17311392724514008, 0.0014856667257845402, 0, 10, 10
0.1830689162015915, 0.18199186027050018, 0.0010770567459985614, 0, 10, 10
0.2084609717130661, 0.20773322880268097, 0.0007277462282218039, 0, 10, 10
0.22047878801822662, 0.21785494685173035, 0.002623834414407611, 0, 10, 10
0.1679186224937439, 0.16531974077224731, 0.0025988847482949495, 0, 10, 10
0.19898399710655212, 0.19410143792629242, 0.004882553592324257, 0, 10, 10
0.18115298449993134, 0.17891164124011993, 0.0022413432598114014, 0, 10, 10
0.16737975180149078, 0.16521741449832916, 0.002162338001653552, 0, 10, 10
0.16275112330913544, 0.15773916244506836, 0.005011959467083216, 0, 10, 10
0.2028389871120453, 0.19905874133110046, 0.0037802420556545258, 0, 10, 10
0.18123604357242584, 0.17831119894981384, 0.0029248420614749193, 0, 10, 10
0.18344278633594513, 0.18072082102298737, 0.0027219634503126144, 0, 10, 10
0.1264011114835739, 0.12254983931779861, 0.0038512747269123793, 0, 10, 10
0.14060409367084503, 0.13871753215789795, 0.001886566518805921, 0, 10, 10
0.11225160211324692, 0.11075138300657272, 0.0015002212021499872, 0, 10, 10
0.14481279253959656, 0.1437012106180191, 0.001111588324420154, 0, 10, 10
0.18369096517562866, 0.18268650770187378, 0.0010044638765975833, 0, 9, 11
0.19795456528663635, 0.19675584137439728, 0.0011987268226221204, 0, 10, 10
0.17111001908779144, 0.16913862526416779, 0.0019713877700269222, 0, 10, 10
0.13535720109939575, 0.13406533002853394, 0.0012918722350150347, 0, 10, 10
0.1417190134525299, 0.14063000679016113, 0.0010890071280300617, 0, 3, 17
0.14093075692653656, 0.14024969935417175, 0.0006810534396208823, 0, 0, 20
0.13339847326278687, 0.13251174986362457, 0.0008867189171724021, 0, 0, 20
0.18331055343151093, 0.18193571269512177, 0.0013748427154496312, 0, 0, 20
0.20300441980361938, 0.17133867740631104, 0.03166574984788895, 0, 0, 20
0.219000905752182, 0.1878773272037506, 0.031123580411076546, 0, 0, 20
0.17866574227809906, 0.14809182286262512, 0.03057391755282879, 0, 0, 20
0.1694520264863968, 0.16750620305538177, 0.0019458247115835547, 0, 0, 20
0.17144887149333954, 0.16975311934947968, 0.0016957503976300359, 0, 0, 20
0.13226351141929626, 0.13050977885723114, 0.0017537324456498027, 0, 0, 20
0.13432541489601135, 0.13380609452724457, 0.0005193245015107095, 0, 0, 20
0.0732455924153328, 0.07242865115404129, 0.0008169433567672968, 0, 0, 20
0.08336423337459564, 0.08235510438680649, 0.001009127008728683, 0, 0, 20
0.08048133552074432, 0.07990829646587372, 0.0005730369011871517, 0, 0, 20
0.12370876222848892, 0.1228599101305008, 0.0008488523890264332, 0, 0, 20
0.15434928238391876, 0.1260434240102768, 0.028305862098932266, 0, 0, 20
0.14398209750652313, 0.11410291492938995, 0.029879188165068626, 0, 9, 11
0.18354086577892303, 0.15376827120780945, 0.029772596433758736, 0, 3, 17
0.18607474863529205, 0.18355359137058258, 0.0025211519096046686, 0, 5, 15
0.228130504488945, 0.22673359513282776, 0.0013969066785648465, 0, 2, 18
0.18276703357696533, 0.17858156561851501, 0.0041854726150631905, 0, 0, 20
0.1825110763311386, 0.17643174529075623, 0.006079324521124363, 0, 0, 20
0.17308957874774933, 0.1673111468553543, 0.005778434220701456, 0, 0, 20
0.24416036903858185, 0.2345958799123764, 0.009564485400915146, 0, 0, 20
0.21919766068458557, 0.2149113118648529, 0.0042863450944423676, 0, 0, 20
0.22309266030788422, 0.21882832050323486, 0.004264333751052618, 0, 0, 20
0.17335832118988037, 0.17262513935565948, 0.0007331818924285471, 0, 0, 20
0.1573871672153473, 0.15664364397525787, 0.0007435305160470307, 0, 0, 20
0.2012643963098526, 0.17302922904491425, 0.028235167264938354, 0, 0, 20
0.19926366209983826, 0.17137570679187775, 0.027887960895895958, 0, 0, 20
0.2638780176639557, 0.2266899198293686, 0.037188101559877396, 0, 0, 20
0.23166824877262115, 0.22150827944278717, 0.010159971192479134, 0, 0, 20
0.2102464735507965, 0.20495040714740753, 0.005296063609421253, 0, 0, 20
0.164100781083107, 0.16286416351795197, 0.0012366125592961907, 0, 0, 20
0.16286982595920563, 0.16256527602672577, 0.0003045465855393559, 0, 0, 20
0.13967356085777283, 0.13903552293777466, 0.0006380404811352491, 0, 0, 20
0.13832007348537445, 0.1375521421432495, 0.0007679265690967441, 0, 0, 20
0.12799601256847382, 0.127065047621727, 0.0009309658198617399, 0, 0, 20
0.1267702728509903, 0.12565752863883972, 0.0011127424659207463, 0, 0, 20
0.11316171288490295, 0.11214569211006165, 0.0010160214733332396, 0, 0, 20
0.11176055669784546, 0.11017583310604095, 0.0015847244067117572, 0, 0, 20
0.08078394830226898, 0.0774155706167221, 0.003368380479514599, 0, 0, 20
0.09310854971408844, 0.08971953392028809, 0.0033890127670019865, 0, 0, 20
0.09963875263929367, 0.09802493453025818, 0.0016138146165758371, 0, 0, 20
0.11084800213575363, 0.1105387955904007, 0.00030920878634788096, 0, 0, 20
0.1295585185289383, 0.1280103474855423, 0.0015481743030250072, 0, 1, 19
0.10889533162117004, 0.10705190896987915, 0.0018434211378917098, 0, 0, 20
0.13486474752426147, 0.1329980194568634, 0.0018667296972125769, 0, 0, 20
0.14525267481803894, 0.11683207750320435, 0.028420593589544296, 0, 0, 20
0.12825702130794525, 0.12686403095722198, 0.0013929904671385884, 0, 10, 10
0.1320326328277588, 0.12993471324443817, 0.0020979142282158136, 0, 10, 10
0.18646475672721863, 0.18423780798912048, 0.0022269461769610643, 0, 10, 10
0.20422780513763428, 0.20275422930717468, 0.001473576994612813, 0, 10, 10
0.18903708457946777, 0.18715910613536835, 0.0018779856618493795, 0, 10, 10
0.23573869466781616, 0.2064535915851593, 0.029285108670592308, 0, 10, 10
0.18224932253360748, 0.15229764580726624, 0.029951678588986397, 0, 10, 10
0.1690008044242859, 0.13438361883163452, 0.03461718186736107, 0, 10, 10
0.09933692961931229, 0.09509061276912689, 0.0042463201098144054, 0, 10, 10
0.08698392659425735, 0.08328371495008469, 0.00370021048001945, 0, 10, 10
0.11608997732400894, 0.11385404318571091, 0.0022359350696206093, 0, 10, 10
0.14585843682289124, 0.11681405454874039, 0.029044385999441147, 0, 10, 10
0.2187509536743164, 0.18925410509109497, 0.029496852308511734, 0, 9, 11
0.2188878357410431, 0.19021008908748627, 0.028677742928266525, 0, 10, 10
0.21475686132907867, 0.21361097693443298, 0.0011458878871053457, 0, 10, 10
0.18416357040405273, 0.18186885118484497, 0.0022947255056351423, 0, 10, 10
0.17792275547981262, 0.17552302777767181, 0.002399731194600463, 0, 10, 10
0.17494697868824005, 0.17311033606529236, 0.0018366491422057152, 0, 10, 10
0.13623079657554626, 0.13584066927433014, 0.0003901200834661722, 0, 10, 10
0.1409350484609604, 0.13990850746631622, 0.001026539015583694, 0, 10, 10
0.13401402533054352, 0.13306668400764465, 0.0009473437676206231, 0, 10, 10
0.1384793221950531, 0.13689526915550232, 0.001584054552949965, 0, 10, 10
0.1344257891178131, 0.1331646889448166, 0.0012611011043190956, 0, 8, 12
0.13276837766170502, 0.13100074231624603, 0.0017676407005637884, 0, 9, 11
0.12531937658786774, 0.12359113991260529, 0.0017282310873270035, 0, 10, 10
0.11295723915100098, 0.11102935671806335, 0.0019278853433206677, 0, 10, 10
0.09993147104978561, 0.09869969636201859, 0.0012317737564444542, 0, 10, 10
0.1478375792503357, 0.1467759609222412, 0.0010616220533847809, 0, 10, 10
0.1502392292022705, 0.14958253502845764, 0.0006566945230588317, 0, 10, 10
0.22559845447540283, 0.19747024774551392, 0.028128208592534065, 0, 10, 10
0.2371458262205124, 0.20662479102611542, 0.030521033331751823, 0, 10, 10
0.2267417311668396, 0.19597265124320984, 0.03076908178627491, 0, 10, 10
0.17871658504009247, 0.173492893576622, 0.005223690532147884, 0, 10, 10
0.11422312259674072, 0.11108337342739105, 0.0031397524289786816, 0, 10, 10
0.11420232802629471, 0.11109636723995209, 0.003105964045971632, 0, 10, 10
0.16351218521595, 0.10139269381761551, 0.062119487673044205, 0, 10, 10
0.19802358746528625, 0.13077779114246368, 0.06724580377340317, 0, 10, 10
0.21670618653297424, 0.15906502306461334, 0.0576411671936512, 0, 10, 10
0.17725278437137604, 0.17267237603664398, 0.004580405540764332, 0, 10, 10
0.17695172131061554, 0.17238019406795502, 0.004571523517370224, 0, 10, 10
0.1955036222934723, 0.19376784563064575, 0.0017357775941491127, 0, 10, 10
0.21727053821086884, 0.21554023027420044, 0.0017303053755313158, 0, 10, 10
0.17999520897865295, 0.17822331190109253, 0.0017719024326652288, 0, 10, 10
0.10550649464130402, 0.10480670630931854, 0.0006997919990681112, 0, 10, 10
0.09819827228784561, 0.09755842387676239, 0.0006398462573997676, 0, 10, 10
0.12761583924293518, 0.12709492444992065, 0.0005209142691455781, 0, 9, 11
0.14532533288002014, 0.14422926306724548, 0.0010960682993754745, 0, 10, 10
0.13810878992080688, 0.1372053623199463, 0.0009034316171891987, 0, 10, 10
0.13196773827075958, 0.13066311180591583, 0.0013046266976743937, 0, 10, 10
0.13230587542057037, 0.13124066591262817, 0.001065214746631682, 0, 10, 10
0.13919392228126526, 0.13484343886375427, 0.004350482486188412, 0, 10, 10
0.12676848471164703, 0.12292943894863129, 0.0038390401750802994, 0, 10, 10
0.14605534076690674, 0.14225462079048157, 0.003800713224336505, 0, 10, 10
0.1986742466688156, 0.17019371688365936, 0.02848053351044655, 0, 10, 10
0.22856423258781433, 0.2002944052219391, 0.028269821777939796, 0, 10, 10
0.23970189690589905, 0.21044430136680603, 0.02925759181380272, 0, 10, 10
0.1928279846906662, 0.191324844956398, 0.0015031325165182352, 0, 3, 17
0.23470546305179596, 0.2326183170080185, 0.0020871409215033054, 0, 0, 20
0.20325863361358643, 0.20245970785617828, 0.0007989223813638091, 0, 1, 19
0.16333626210689545, 0.16234546899795532, 0.0009907984640449286, 0, 4, 16
0.13562388718128204, 0.13394179940223694, 0.0016820871969684958, 0, 1, 19
0.1305898129940033, 0.12866057455539703, 0.0019292322685942054, 0, 0, 20
0.14840911328792572, 0.1435137540102005, 0.004895363003015518, 0, 1, 19
0.1501019150018692, 0.1489885300397873, 0.0011133858934044838, 0, 0, 20
0.14238357543945312, 0.14170101284980774, 0.0006825687014497817, 0, 0, 20
0.18647503852844238, 0.15464606881141663, 0.03182896599173546, 0, 0, 20
0.2115001678466797, 0.206757590174675, 0.004742583725601435, 0, 0, 20
0.24923193454742432, 0.21591201424598694, 0.033319924026727676, 0, 0, 20
0.3298805356025696, 0.26695966720581055, 0.06292086094617844, 0, 0, 20
0.29154306650161743, 0.23210784792900085, 0.05943523347377777, 0, 0, 20
0.278679758310318, 0.2186698466539383, 0.0600099191069603, 0, 0, 20
0.20656748116016388, 0.1780608594417572, 0.028506619855761528, 0, 10, 10
0.16909049451351166, 0.14045317471027374, 0.028637317940592766, 0, 10, 10
0.16626356542110443, 0.16568931937217712, 0.0005742412758991122, 0, 10, 10
0.19833889603614807, 0.19770051538944244, 0.0006383851869031787, 0, 10, 10
0.2107246071100235, 0.2088506519794464, 0.0018739504739642143, 0, 10, 10
0.21016421914100647, 0.18055324256420135, 0.029610976576805115, 0, 10, 10
0.1465863287448883, 0.1161867156624794, 0.030399614945054054, 0, 10, 10
0.15406593680381775, 0.09711603820323944, 0.05694989860057831, 0, 10, 10
0.19761216640472412, 0.16775555908679962, 0.029856612905859947, 0, 0, 20
0.23033060133457184, 0.1998596042394638, 0.030470993369817734, 0, 4, 16
0.20819374918937683, 0.20603223145008087, 0.002161514712497592, 0, 1, 19
0.19484326243400574, 0.18608547747135162, 0.008757781237363815, 0, 10, 10
0.16379991173744202, 0.16224074363708496, 0.0015591731062158942, 0, 10, 10
0.15517154335975647, 0.15361423790454865, 0.001557299867272377, 0, 8, 12
0.12115443497896194, 0.11912975460290909, 0.0020246778149157763, 0, 2, 18
0.11340446770191193, 0.11143040657043457, 0.00197406392544508, 0, 4, 16
0.13507167994976044, 0.13289934396743774, 0.0021723401732742786, 0, 1, 19
0.16641564667224884, 0.15584152936935425, 0.01057411264628172, 0, 10, 10
0.18485121428966522, 0.17484287917613983, 0.010008333250880241, 0, 10, 10
0.19810913503170013, 0.1599435657262802, 0.03816556930541992, 0, 10, 10
0.20567429065704346, 0.17695914208889008, 0.028715144842863083, 0, 10, 10
0.174325630068779, 0.17152941226959229, 0.002796217566356063, 0, 10, 10
0.17462629079818726, 0.17209956049919128, 0.0025267302989959717, 0, 10, 10
